Row,Col,Rainfall (mm)
13,25,-99.0
13,26,-99.0
13,27,-99.0
13,28,-99.0
13,29,635.4
13,30,652.94
13,31,634.39
13,32,637.83
13,33,663.55
13,34,663.75
13,35,615.36
13,36,555.57
13,37,511.43
13,38,489.04
13,39,409.29
13,40,375.3
13,41,316.29
13,42,-99.0
13,43,-99.0
13,44,-99.0
13,45,-99.0
13,46,-99.0
13,47,-99.0
13,48,-99.0
13,49,-99.0
13,50,-99.0
13,51,-99.0
13,52,-99.0
13,53,-99.0
13,54,-99.0
13,55,-99.0
13,56,-99.0
13,57,-99.0
13,58,-99.0
13,59,-99.0
13,60,-99.0
13,61,-99.0
13,62,-99.0
13,63,-99.0
13,64,-99.0
13,65,-99.0
13,66,-99.0
13,67,-99.0
13,68,-99.0
13,69,-99.0
13,70,-99.0
13,71,-99.0
13,72,-99.0
13,73,-99.0
13,74,-99.0
13,75,-99.0
13,76,-99.0
13,77,-99.0
13,78,-99.0
13,79,-99.0
13,80,-99.0
13,81,-99.0
13,82,-99.0
13,83,-99.0
13,84,-99.0
13,85,-99.0
13,86,-99.0
13,87,-99.0
13,88,-99.0
13,89,-99.0
13,90,-99.0
13,91,-99.0
13,92,-99.0
13,93,-99.0
13,94,-99.0
13,95,-99.0
13,96,-99.0
13,97,-99.0
13,98,-99.0
13,99,-99.0
13,100,-99.0
13,101,-99.0
13,102,-99.0
13,103,-99.0
13,104,-99.0
13,105,-99.0
13,106,-99.0
13,107,-99.0
13,108,-99.0
13,109,-99.0
13,110,-99.0
13,111,-99.0
13,112,-99.0
13,113,-99.0
13,114,-99.0
13,115,-99.0
13,116,-99.0
13,117,-99.0
13,118,-99.0
14,0,-99.0
14,1,-99.0
14,2,-99.0
14,3,-99.0
14,4,-99.0
14,5,-99.0
14,6,-99.0
14,7,-99.0
14,8,-99.0
14,9,-99.0
14,10,-99.0
14,11,-99.0
14,12,-99.0
14,13,-99.0
14,14,-99.0
14,15,-99.0
14,16,-99.0
14,17,-99.0
14,18,-99.0
14,19,-99.0
14,20,-99.0
14,21,-99.0
14,22,-99.0
14,23,-99.0
14,24,-99.0
14,25,-99.0
14,26,-99.0
14,27,-99.0
14,28,-99.0
14,29,579.97
14,30,592.98
14,31,606.54
14,32,626.41
14,33,643.58
14,34,686.29
14,35,632.32
14,36,565.21
14,37,526.8
14,38,508.3
14,39,475.83
14,40,377.16
14,41,328.33
14,42,-99.0
14,43,-99.0
14,44,-99.0
14,45,-99.0
14,46,-99.0
14,47,-99.0
14,48,-99.0
14,49,-99.0
14,50,-99.0
14,51,-99.0
14,52,-99.0
14,53,-99.0
14,54,-99.0
14,55,-99.0
14,56,-99.0
14,57,-99.0
14,58,-99.0
14,59,-99.0
14,60,-99.0
14,61,-99.0
14,62,-99.0
14,63,-99.0
14,64,-99.0
14,65,-99.0
14,66,-99.0
14,67,-99.0
14,68,-99.0
14,69,-99.0
14,70,-99.0
14,71,-99.0
14,72,-99.0
14,73,-99.0
14,74,-99.0
14,75,-99.0
14,76,-99.0
14,77,-99.0
14,78,-99.0
14,79,-99.0
14,80,-99.0
14,81,-99.0
14,82,-99.0
14,83,-99.0
14,84,-99.0
14,85,-99.0
14,86,-99.0
14,87,-99.0
14,88,-99.0
14,89,-99.0
14,90,-99.0
14,91,-99.0
14,92,-99.0
14,93,-99.0
14,94,-99.0
14,95,-99.0
14,96,-99.0
14,97,-99.0
14,98,-99.0
14,99,-99.0
14,100,-99.0
14,101,-99.0
14,102,-99.0
14,103,-99.0
14,104,-99.0
14,105,-99.0
14,106,-99.0
14,107,-99.0
14,108,-99.0
14,109,-99.0
14,110,-99.0
14,111,-99.0
14,112,-99.0
14,113,-99.0
14,114,-99.0
14,115,-99.0
14,116,-99.0
14,117,-99.0
14,118,-99.0
15,0,-99.0
15,1,-99.0
15,2,-99.0
15,3,-99.0
15,4,-99.0
15,5,-99.0
15,6,-99.0
15,7,-99.0
15,8,-99.0
15,9,-99.0
15,10,-99.0
15,11,-99.0
15,12,-99.0
15,13,-99.0
15,14,-99.0
15,15,-99.0
15,16,-99.0
15,17,-99.0
15,18,-99.0
15,19,-99.0
15,20,-99.0
15,21,-99.0
15,22,-99.0
15,23,-99.0
15,24,-99.0
15,25,-99.0
15,26,534.53
15,27,556.86
15,28,564.46
15,29,571.29
15,30,590.59
15,31,598.59
15,32,578.97
15,33,592.37
15,34,650.22
15,35,612.04
15,36,530.16
15,37,520.67
15,38,516.57
15,39,488.99
15,40,420.35
15,41,369.64
15,42,302.38
15,43,-99.0
15,44,-99.0
15,45,-99.0
15,46,-99.0
15,47,-99.0
15,48,-99.0
15,49,-99.0
15,50,-99.0
15,51,-99.0
15,52,-99.0
15,53,-99.0
15,54,-99.0
15,55,-99.0
15,56,-99.0
15,57,-99.0
15,58,-99.0
15,59,-99.0
15,60,-99.0
15,61,-99.0
15,62,-99.0
15,63,-99.0
15,64,-99.0
15,65,-99.0
15,66,-99.0
15,67,-99.0
15,68,-99.0
15,69,-99.0
15,70,-99.0
15,71,-99.0
15,72,-99.0
15,73,-99.0
15,74,-99.0
15,75,-99.0
15,76,-99.0
15,77,-99.0
15,78,-99.0
15,79,-99.0
15,80,-99.0
15,81,-99.0
15,82,-99.0
15,83,-99.0
15,84,-99.0
15,85,-99.0
15,86,-99.0
15,87,-99.0
15,88,-99.0
15,89,-99.0
15,90,-99.0
15,91,-99.0
15,92,-99.0
15,93,-99.0
15,94,-99.0
15,95,-99.0
15,96,-99.0
15,97,-99.0
15,98,-99.0
15,99,-99.0
15,100,-99.0
15,101,-99.0
15,102,-99.0
15,103,-99.0
15,104,-99.0
15,105,-99.0
15,106,-99.0
15,107,-99.0
15,108,-99.0
15,109,-99.0
15,110,-99.0
15,111,-99.0
15,112,-99.0
15,113,-99.0
15,114,-99.0
15,115,-99.0
15,116,-99.0
15,117,-99.0
15,118,-99.0
16,0,-99.0
16,1,-99.0
16,2,-99.0
16,3,-99.0
16,4,-99.0
16,5,-99.0
16,6,-99.0
16,7,-99.0
16,8,-99.0
16,9,-99.0
16,10,-99.0
16,11,-99.0
16,12,-99.0
16,13,-99.0
16,14,-99.0
16,15,-99.0
16,16,-99.0
16,17,-99.0
16,18,-99.0
16,19,-99.0
16,20,-99.0
16,21,-99.0
16,22,-99.0
16,23,-99.0
16,24,-99.0
16,25,-99.0
16,26,524.09
16,27,512.19
16,28,536.01
16,29,564.45
16,30,581.27
16,31,582.32
16,32,561.06
16,33,559.53
16,34,575.68
16,35,533.61
16,36,501.13
16,37,452.8
16,38,468.6
16,39,487.08
16,40,430.24
16,41,385.04
16,42,353.12
16,43,-99.0
16,44,-99.0
16,45,-99.0
16,46,-99.0
16,47,-99.0
16,48,-99.0
16,49,-99.0
16,50,-99.0
16,51,-99.0
16,52,-99.0
16,53,-99.0
16,54,-99.0
16,55,-99.0
16,56,-99.0
16,57,-99.0
16,58,-99.0
16,59,-99.0
16,60,-99.0
16,61,-99.0
16,62,-99.0
16,63,-99.0
16,64,-99.0
16,65,-99.0
16,66,-99.0
16,67,-99.0
16,68,-99.0
16,69,-99.0
16,70,-99.0
16,71,-99.0
16,72,-99.0
16,73,-99.0
16,74,-99.0
16,75,-99.0
16,76,-99.0
16,77,-99.0
16,78,-99.0
16,79,-99.0
16,80,-99.0
16,81,-99.0
16,82,-99.0
16,83,-99.0
16,84,-99.0
16,85,-99.0
16,86,-99.0
16,87,-99.0
16,88,-99.0
16,89,-99.0
16,90,-99.0
16,91,-99.0
16,92,-99.0
16,93,-99.0
16,94,-99.0
16,95,-99.0
16,96,-99.0
16,97,-99.0
16,98,-99.0
16,99,-99.0
16,100,-99.0
16,101,-99.0
16,102,-99.0
16,103,-99.0
16,104,-99.0
16,105,-99.0
16,106,-99.0
16,107,-99.0
16,108,-99.0
16,109,-99.0
16,110,-99.0
16,111,-99.0
16,112,-99.0
16,113,-99.0
16,114,-99.0
16,115,-99.0
16,116,-99.0
16,117,-99.0
16,118,-99.0
17,0,-99.0
17,1,-99.0
17,2,-99.0
17,3,-99.0
17,4,-99.0
17,5,-99.0
17,6,-99.0
17,7,-99.0
17,8,-99.0
17,9,-99.0
17,10,-99.0
17,11,-99.0
17,12,-99.0
17,13,-99.0
17,14,-99.0
17,15,-99.0
17,16,-99.0
17,17,-99.0
17,18,-99.0
17,19,-99.0
17,20,-99.0
17,21,-99.0
17,22,-99.0
17,23,-99.0
17,24,-99.0
17,25,-99.0
17,26,484.75
17,27,474.59
17,28,505.24
17,29,516.42
17,30,543.12
17,31,546.09
17,32,542.23
17,33,509.3
17,34,509.34
17,35,485.21
17,36,449.25
17,37,399.33
17,38,404.06
17,39,425.71
17,40,442.09
17,41,408.18
17,42,401.24
17,43,-99.0
17,44,325.4
17,45,-99.0
17,46,-99.0
17,47,-99.0
17,48,-99.0
17,49,-99.0
17,50,-99.0
17,51,-99.0
17,52,-99.0
17,53,-99.0
17,54,-99.0
17,55,-99.0
17,56,-99.0
17,57,-99.0
17,58,-99.0
17,59,-99.0
17,60,-99.0
17,61,-99.0
17,62,-99.0
17,63,-99.0
17,64,-99.0
17,65,-99.0
17,66,-99.0
17,67,-99.0
17,68,-99.0
17,69,-99.0
17,70,-99.0
17,71,-99.0
17,72,-99.0
17,73,-99.0
17,74,-99.0
17,75,-99.0
17,76,-99.0
17,77,-99.0
17,78,-99.0
17,79,-99.0
17,80,-99.0
17,81,-99.0
17,82,-99.0
17,83,-99.0
17,84,-99.0
17,85,-99.0
17,86,-99.0
17,87,-99.0
17,88,-99.0
17,89,-99.0
17,90,-99.0
17,91,-99.0
17,92,-99.0
17,93,-99.0
17,94,-99.0
17,95,-99.0
17,96,-99.0
17,97,-99.0
17,98,-99.0
17,99,-99.0
17,100,-99.0
17,101,-99.0
17,102,-99.0
17,103,-99.0
17,104,-99.0
17,105,-99.0
17,106,-99.0
17,107,-99.0
17,108,-99.0
17,109,-99.0
17,110,-99.0
17,111,-99.0
17,112,-99.0
17,113,-99.0
17,114,-99.0
17,115,-99.0
17,116,-99.0
17,117,-99.0
17,118,-99.0
18,0,-99.0
18,1,-99.0
18,2,-99.0
18,3,-99.0
18,4,-99.0
18,5,-99.0
18,6,-99.0
18,7,-99.0
18,8,-99.0
18,9,-99.0
18,10,-99.0
18,11,-99.0
18,12,-99.0
18,13,-99.0
18,14,-99.0
18,15,-99.0
18,16,-99.0
18,17,-99.0
18,18,-99.0
18,19,-99.0
18,20,-99.0
18,21,-99.0
18,22,-99.0
18,23,-99.0
18,24,-99.0
18,25,-99.0
18,26,444.55
18,27,461.95
18,28,455.52
18,29,477.38
18,30,496.19
18,31,517.08
18,32,515.65
18,33,476.82
18,34,450.79
18,35,440.05
18,36,403.28
18,37,392.31
18,38,392.47
18,39,401.28
18,40,416.51
18,41,439.17
18,42,461.34
18,43,435.18
18,44,397.9
18,45,-99.0
18,46,-99.0
18,47,-99.0
18,48,-99.0
18,49,-99.0
18,50,-99.0
18,51,-99.0
18,52,-99.0
18,53,-99.0
18,54,-99.0
18,55,-99.0
18,56,-99.0
18,57,-99.0
18,58,-99.0
18,59,-99.0
18,60,-99.0
18,61,-99.0
18,62,-99.0
18,63,-99.0
18,64,-99.0
18,65,-99.0
18,66,-99.0
18,67,-99.0
18,68,-99.0
18,69,-99.0
18,70,-99.0
18,71,-99.0
18,72,-99.0
18,73,-99.0
18,74,-99.0
18,75,-99.0
18,76,-99.0
18,77,-99.0
18,78,-99.0
18,79,-99.0
18,80,-99.0
18,81,-99.0
18,82,-99.0
18,83,-99.0
18,84,-99.0
18,85,-99.0
18,86,-99.0
18,87,-99.0
18,88,-99.0
18,89,-99.0
18,90,-99.0
18,91,-99.0
18,92,-99.0
18,93,-99.0
18,94,-99.0
18,95,-99.0
18,96,-99.0
18,97,-99.0
18,98,-99.0
18,99,-99.0
18,100,-99.0
18,101,-99.0
18,102,-99.0
18,103,-99.0
18,104,-99.0
18,105,-99.0
18,106,-99.0
18,107,-99.0
18,108,-99.0
18,109,-99.0
18,110,-99.0
18,111,-99.0
18,112,-99.0
18,113,-99.0
18,114,-99.0
18,115,-99.0
18,116,-99.0
18,117,-99.0
18,118,-99.0
19,0,-99.0
19,1,-99.0
19,2,-99.0
19,3,-99.0
19,4,-99.0
19,5,-99.0
19,6,-99.0
19,7,-99.0
19,8,-99.0
19,9,-99.0
19,10,-99.0
19,11,-99.0
19,12,-99.0
19,13,-99.0
19,14,-99.0
19,15,-99.0
19,16,-99.0
19,17,-99.0
19,18,-99.0
19,19,-99.0
19,20,-99.0
19,21,-99.0
19,22,-99.0
19,23,-99.0
19,24,-99.0
19,25,416.37
19,26,416.62
19,27,409.16
19,28,437.02
19,29,449.62
19,30,452.6
19,31,458.31
19,32,457.53
19,33,439.78
19,34,451.95
19,35,428.68
19,36,406.32
19,37,425.24
19,38,438.49
19,39,402.02
19,40,401.59
19,41,436.83
19,42,476.24
19,43,510.37
19,44,522.77
19,45,481.6
19,46,445.83
19,47,387.16
19,48,-99.0
19,49,-99.0
19,50,-99.0
19,51,-99.0
19,52,-99.0
19,53,-99.0
19,54,-99.0
19,55,-99.0
19,56,-99.0
19,57,-99.0
19,58,-99.0
19,59,-99.0
19,60,-99.0
19,61,-99.0
19,62,-99.0
19,63,-99.0
19,64,-99.0
19,65,-99.0
19,66,-99.0
19,67,-99.0
19,68,-99.0
19,69,-99.0
19,70,-99.0
19,71,-99.0
19,72,-99.0
19,73,-99.0
19,74,-99.0
19,75,-99.0
19,76,-99.0
19,77,-99.0
19,78,-99.0
19,79,-99.0
19,80,-99.0
19,81,-99.0
19,82,-99.0
19,83,-99.0
19,84,-99.0
19,85,-99.0
19,86,-99.0
19,87,-99.0
19,88,-99.0
19,89,-99.0
19,90,-99.0
19,91,-99.0
19,92,-99.0
19,93,-99.0
19,94,-99.0
19,95,-99.0
19,96,-99.0
19,97,-99.0
19,98,-99.0
19,99,-99.0
19,100,-99.0
19,101,-99.0
19,102,-99.0
19,103,-99.0
19,104,-99.0
19,105,-99.0
19,106,-99.0
19,107,-99.0
19,108,-99.0
19,109,-99.0
19,110,-99.0
19,111,-99.0
19,112,-99.0
19,113,-99.0
19,114,-99.0
19,115,-99.0
19,116,-99.0
19,117,-99.0
19,118,-99.0
20,0,-99.0
20,1,-99.0
20,2,-99.0
20,3,-99.0
20,4,-99.0
20,5,-99.0
20,6,-99.0
20,7,-99.0
20,8,-99.0
20,9,-99.0
20,10,-99.0
20,11,-99.0
20,12,-99.0
20,13,-99.0
20,14,-99.0
20,15,-99.0
20,16,-99.0
20,17,-99.0
20,18,-99.0
20,19,-99.0
20,20,-99.0
20,21,-99.0
20,22,-99.0
20,23,-99.0
20,24,375.82
20,25,409.7
20,26,415.39
20,27,417.3
20,28,405.23
20,29,445.82
20,30,436.77
20,31,425.84
20,32,406.55
20,33,427.51
20,34,441.68
20,35,439.42
20,36,486.64
20,37,495.64
20,38,497.96
20,39,498.0
20,40,496.45
20,41,513.46
20,42,510.5
20,43,543.09
20,44,563.14
20,45,539.31
20,46,510.65
20,47,465.12
20,48,415.36
20,49,-99.0
20,50,-99.0
20,51,-99.0
20,52,-99.0
20,53,-99.0
20,54,-99.0
20,55,-99.0
20,56,-99.0
20,57,-99.0
20,58,-99.0
20,59,-99.0
20,60,-99.0
20,61,-99.0
20,62,-99.0
20,63,-99.0
20,64,-99.0
20,65,-99.0
20,66,-99.0
20,67,-99.0
20,68,-99.0
20,69,-99.0
20,70,-99.0
20,71,-99.0
20,72,-99.0
20,73,-99.0
20,74,-99.0
20,75,-99.0
20,76,-99.0
20,77,-99.0
20,78,-99.0
20,79,-99.0
20,80,-99.0
20,81,-99.0
20,82,-99.0
20,83,-99.0
20,84,-99.0
20,85,-99.0
20,86,-99.0
20,87,-99.0
20,88,-99.0
20,89,-99.0
20,90,-99.0
20,91,-99.0
20,92,-99.0
20,93,-99.0
20,94,-99.0
20,95,-99.0
20,96,-99.0
20,97,-99.0
20,98,-99.0
20,99,-99.0
20,100,-99.0
20,101,-99.0
20,102,-99.0
20,103,-99.0
20,104,-99.0
20,105,-99.0
20,106,-99.0
20,107,-99.0
20,108,-99.0
20,109,-99.0
20,110,-99.0
20,111,-99.0
20,112,-99.0
20,113,-99.0
20,114,-99.0
20,115,-99.0
20,116,-99.0
20,117,-99.0
20,118,-99.0
21,0,-99.0
21,1,-99.0
21,2,-99.0
21,3,-99.0
21,4,-99.0
21,5,-99.0
21,6,-99.0
21,7,-99.0
21,8,-99.0
21,9,-99.0
21,10,-99.0
21,11,-99.0
21,12,-99.0
21,13,-99.0
21,14,-99.0
21,15,-99.0
21,16,-99.0
21,17,-99.0
21,18,-99.0
21,19,-99.0
21,20,-99.0
21,21,-99.0
21,22,-99.0
21,23,321.16
21,24,355.23
21,25,394.79
21,26,430.62
21,27,433.29
21,28,427.52
21,29,454.67
21,30,454.75
21,31,433.13
21,32,418.35
21,33,448.51
21,34,452.78
21,35,466.11
21,36,518.52
21,37,564.7
21,38,570.64
21,39,579.9
21,40,599.54
21,41,600.97
21,42,632.33
21,43,634.01
21,44,628.9
21,45,606.97
21,46,568.24
21,47,544.64
21,48,487.85
21,49,446.56
21,50,465.07
21,51,-99.0
21,52,-99.0
21,53,-99.0
21,54,-99.0
21,55,-99.0
21,56,-99.0
21,57,-99.0
21,58,-99.0
21,59,-99.0
21,60,-99.0
21,61,-99.0
21,62,-99.0
21,63,-99.0
21,64,-99.0
21,65,-99.0
21,66,-99.0
21,67,-99.0
21,68,-99.0
21,69,-99.0
21,70,-99.0
21,71,-99.0
21,72,-99.0
21,73,-99.0
21,74,-99.0
21,75,-99.0
21,76,-99.0
21,77,-99.0
21,78,-99.0
21,79,-99.0
21,80,-99.0
21,81,-99.0
21,82,-99.0
21,83,-99.0
21,84,-99.0
21,85,-99.0
21,86,-99.0
21,87,-99.0
21,88,-99.0
21,89,-99.0
21,90,-99.0
21,91,-99.0
21,92,-99.0
21,93,-99.0
21,94,-99.0
21,95,-99.0
21,96,-99.0
21,97,-99.0
21,98,-99.0
21,99,-99.0
21,100,-99.0
21,101,-99.0
21,102,-99.0
21,103,-99.0
21,104,-99.0
21,105,-99.0
21,106,-99.0
21,107,-99.0
21,108,-99.0
21,109,-99.0
21,110,-99.0
21,111,-99.0
21,112,-99.0
21,113,-99.0
21,114,-99.0
21,115,-99.0
21,116,-99.0
21,117,-99.0
21,118,-99.0
22,0,-99.0
22,1,-99.0
22,2,-99.0
22,3,-99.0
22,4,-99.0
22,5,-99.0
22,6,-99.0
22,7,-99.0
22,8,-99.0
22,9,-99.0
22,10,-99.0
22,11,-99.0
22,12,-99.0
22,13,-99.0
22,14,-99.0
22,15,-99.0
22,16,-99.0
22,17,-99.0
22,18,-99.0
22,19,-99.0
22,20,-99.0
22,21,-99.0
22,22,-99.0
22,23,301.06
22,24,336.69
22,25,353.58
22,26,379.91
22,27,406.15
22,28,416.42
22,29,446.42
22,30,441.86
22,31,435.86
22,32,434.33
22,33,441.62
22,34,437.05
22,35,469.78
22,36,523.7
22,37,548.41
22,38,573.08
22,39,641.86
22,40,746.74
22,41,729.09
22,42,661.21
22,43,654.56
22,44,685.7
22,45,693.42
22,46,655.07
22,47,622.48
22,48,599.06
22,49,522.19
22,50,505.16
22,51,-99.0
22,52,-99.0
22,53,-99.0
22,54,-99.0
22,55,-99.0
22,56,-99.0
22,57,-99.0
22,58,-99.0
22,59,-99.0
22,60,-99.0
22,61,-99.0
22,62,-99.0
22,63,-99.0
22,64,-99.0
22,65,-99.0
22,66,-99.0
22,67,-99.0
22,68,-99.0
22,69,-99.0
22,70,-99.0
22,71,-99.0
22,72,-99.0
22,73,-99.0
22,74,-99.0
22,75,-99.0
22,76,-99.0
22,77,-99.0
22,78,-99.0
22,79,-99.0
22,80,-99.0
22,81,-99.0
22,82,-99.0
22,83,-99.0
22,84,-99.0
22,85,-99.0
22,86,-99.0
22,87,-99.0
22,88,-99.0
22,89,-99.0
22,90,-99.0
22,91,-99.0
22,92,-99.0
22,93,-99.0
22,94,-99.0
22,95,-99.0
22,96,-99.0
22,97,-99.0
22,98,-99.0
22,99,-99.0
22,100,-99.0
22,101,-99.0
22,102,-99.0
22,103,-99.0
22,104,-99.0
22,105,-99.0
22,106,-99.0
22,107,-99.0
22,108,-99.0
22,109,-99.0
22,110,-99.0
22,111,-99.0
22,112,-99.0
22,113,-99.0
22,114,-99.0
22,115,-99.0
22,116,-99.0
22,117,-99.0
22,118,-99.0
23,0,-99.0
23,1,-99.0
23,2,-99.0
23,3,-99.0
23,4,-99.0
23,5,-99.0
23,6,-99.0
23,7,-99.0
23,8,-99.0
23,9,-99.0
23,10,-99.0
23,11,-99.0
23,12,-99.0
23,13,-99.0
23,14,-99.0
23,15,-99.0
23,16,-99.0
23,17,-99.0
23,18,-99.0
23,19,-99.0
23,20,-99.0
23,21,246.02
23,22,260.49
23,23,286.76
23,24,326.8
23,25,330.94
23,26,362.92
23,27,374.2
23,28,412.39
23,29,431.76
23,30,447.14
23,31,438.75
23,32,466.64
23,33,449.24
23,34,438.22
23,35,457.98
23,36,510.37
23,37,582.55
23,38,631.29
23,39,709.69
23,40,770.19
23,41,779.94
23,42,742.87
23,43,711.89
23,44,670.48
23,45,684.53
23,46,664.07
23,47,677.17
23,48,649.96
23,49,597.84
23,50,-99.0
23,51,-99.0
23,52,-99.0
23,53,-99.0
23,54,-99.0
23,55,-99.0
23,56,-99.0
23,57,-99.0
23,58,-99.0
23,59,-99.0
23,60,-99.0
23,61,-99.0
23,62,-99.0
23,63,-99.0
23,64,-99.0
23,65,-99.0
23,66,-99.0
23,67,-99.0
23,68,-99.0
23,69,-99.0
23,70,-99.0
23,71,-99.0
23,72,-99.0
23,73,-99.0
23,74,-99.0
23,75,-99.0
23,76,-99.0
23,77,-99.0
23,78,-99.0
23,79,-99.0
23,80,-99.0
23,81,-99.0
23,82,-99.0
23,83,-99.0
23,84,-99.0
23,85,-99.0
23,86,-99.0
23,87,-99.0
23,88,-99.0
23,89,-99.0
23,90,-99.0
23,91,-99.0
23,92,-99.0
23,93,-99.0
23,94,-99.0
23,95,-99.0
23,96,-99.0
23,97,-99.0
23,98,-99.0
23,99,-99.0
23,100,-99.0
23,101,-99.0
23,102,-99.0
23,103,-99.0
23,104,-99.0
23,105,-99.0
23,106,-99.0
23,107,-99.0
23,108,-99.0
23,109,-99.0
23,110,-99.0
23,111,-99.0
23,112,-99.0
23,113,-99.0
23,114,-99.0
23,115,-99.0
23,116,-99.0
23,117,-99.0
23,118,-99.0
24,0,-99.0
24,1,-99.0
24,2,-99.0
24,3,-99.0
24,4,-99.0
24,5,-99.0
24,6,-99.0
24,7,-99.0
24,8,-99.0
24,9,-99.0
24,10,-99.0
24,11,-99.0
24,12,-99.0
24,13,-99.0
24,14,-99.0
24,15,-99.0
24,16,-99.0
24,17,-99.0
24,18,-99.0
24,19,-99.0
24,20,-99.0
24,21,245.91
24,22,252.61
24,23,294.82
24,24,317.43
24,25,333.09
24,26,357.15
24,27,373.16
24,28,392.56
24,29,416.69
24,30,444.11
24,31,452.98
24,32,466.29
24,33,454.2
24,34,447.67
24,35,490.39
24,36,510.09
24,37,585.65
24,38,687.62
24,39,781.48
24,40,795.5
24,41,764.06
24,42,770.78
24,43,774.24
24,44,738.29
24,45,697.95
24,46,669.06
24,47,660.01
24,48,614.34
24,49,623.83
24,50,-99.0
24,51,-99.0
24,52,-99.0
24,53,-99.0
24,54,-99.0
24,55,-99.0
24,56,-99.0
24,57,-99.0
24,58,-99.0
24,59,-99.0
24,60,-99.0
24,61,-99.0
24,62,-99.0
24,63,-99.0
24,64,-99.0
24,65,-99.0
24,66,-99.0
24,67,-99.0
24,68,-99.0
24,69,-99.0
24,70,-99.0
24,71,-99.0
24,72,-99.0
24,73,-99.0
24,74,-99.0
24,75,-99.0
24,76,-99.0
24,77,-99.0
24,78,-99.0
24,79,-99.0
24,80,-99.0
24,81,-99.0
24,82,-99.0
24,83,-99.0
24,84,-99.0
24,85,-99.0
24,86,-99.0
24,87,-99.0
24,88,-99.0
24,89,-99.0
24,90,-99.0
24,91,-99.0
24,92,-99.0
24,93,-99.0
24,94,-99.0
24,95,-99.0
24,96,-99.0
24,97,-99.0
24,98,-99.0
24,99,-99.0
24,100,-99.0
24,101,-99.0
24,102,-99.0
24,103,-99.0
24,104,-99.0
24,105,-99.0
24,106,-99.0
24,107,-99.0
24,108,-99.0
24,109,-99.0
24,110,-99.0
24,111,-99.0
24,112,-99.0
24,113,-99.0
24,114,-99.0
24,115,-99.0
24,116,-99.0
24,117,-99.0
24,118,-99.0
25,0,-99.0
25,1,-99.0
25,2,-99.0
25,3,-99.0
25,4,-99.0
25,5,-99.0
25,6,-99.0
25,7,-99.0
25,8,-99.0
25,9,-99.0
25,10,-99.0
25,11,-99.0
25,12,-99.0
25,13,-99.0
25,14,-99.0
25,15,-99.0
25,16,-99.0
25,17,-99.0
25,18,-99.0
25,19,-99.0
25,20,-99.0
25,21,269.44
25,22,281.57
25,23,290.8
25,24,321.11
25,25,323.89
25,26,389.14
25,27,391.18
25,28,417.18
25,29,454.27
25,30,461.92
25,31,478.47
25,32,488.07
25,33,466.82
25,34,493.57
25,35,517.19
25,36,586.42
25,37,651.43
25,38,724.03
25,39,802.79
25,40,802.46
25,41,780.72
25,42,799.22
25,43,815.68
25,44,815.1
25,45,781.73
25,46,730.63
25,47,688.64
25,48,679.32
25,49,-99.0
25,50,-99.0
25,51,-99.0
25,52,-99.0
25,53,-99.0
25,54,-99.0
25,55,-99.0
25,56,-99.0
25,57,-99.0
25,58,-99.0
25,59,-99.0
25,60,-99.0
25,61,-99.0
25,62,-99.0
25,63,-99.0
25,64,-99.0
25,65,-99.0
25,66,-99.0
25,67,-99.0
25,68,-99.0
25,69,-99.0
25,70,-99.0
25,71,-99.0
25,72,-99.0
25,73,-99.0
25,74,-99.0
25,75,-99.0
25,76,-99.0
25,77,-99.0
25,78,-99.0
25,79,-99.0
25,80,-99.0
25,81,-99.0
25,82,-99.0
25,83,-99.0
25,84,-99.0
25,85,-99.0
25,86,-99.0
25,87,-99.0
25,88,-99.0
25,89,-99.0
25,90,-99.0
25,91,-99.0
25,92,-99.0
25,93,-99.0
25,94,-99.0
25,95,-99.0
25,96,-99.0
25,97,-99.0
25,98,-99.0
25,99,-99.0
25,100,-99.0
25,101,-99.0
25,102,-99.0
25,103,-99.0
25,104,-99.0
25,105,-99.0
25,106,-99.0
25,107,-99.0
25,108,-99.0
25,109,-99.0
25,110,-99.0
25,111,-99.0
25,112,-99.0
25,113,-99.0
25,114,-99.0
25,115,-99.0
25,116,-99.0
25,117,-99.0
25,118,-99.0
26,0,-99.0
26,1,-99.0
26,2,-99.0
26,3,-99.0
26,4,-99.0
26,5,-99.0
26,6,-99.0
26,7,-99.0
26,8,-99.0
26,9,-99.0
26,10,-99.0
26,11,-99.0
26,12,-99.0
26,13,-99.0
26,14,-99.0
26,15,-99.0
26,16,-99.0
26,17,-99.0
26,18,-99.0
26,19,-99.0
26,20,275.7
26,21,292.53
26,22,287.87
26,23,302.82
26,24,306.25
26,25,361.44
26,26,390.98
26,27,432.27
26,28,453.53
26,29,445.16
26,30,484.38
26,31,511.0
26,32,501.63
26,33,526.08
26,34,564.7
26,35,527.78
26,36,604.45
26,37,646.34
26,38,712.62
26,39,800.67
26,40,809.78
26,41,846.68
26,42,865.17
26,43,850.7
26,44,846.09
26,45,829.17
26,46,786.03
26,47,748.18
26,48,730.63
26,49,-99.0
26,50,-99.0
26,51,-99.0
26,52,-99.0
26,53,-99.0
26,54,-99.0
26,55,-99.0
26,56,-99.0
26,57,-99.0
26,58,-99.0
26,59,-99.0
26,60,-99.0
26,61,-99.0
26,62,-99.0
26,63,-99.0
26,64,-99.0
26,65,-99.0
