Row,Col,Rainfall (mm)
134,100,-99.0
134,101,-99.0
134,102,-99.0
134,103,-99.0
134,104,-99.0
134,105,-99.0
134,106,-99.0
134,107,-99.0
134,108,-99.0
134,109,-99.0
134,110,-99.0
134,111,-99.0
134,112,-99.0
134,113,-99.0
134,114,-99.0
134,115,-99.0
134,116,-99.0
134,117,-99.0
134,118,-99.0
135,0,-99.0
135,1,-99.0
135,2,-99.0
135,3,-99.0
135,4,-99.0
135,5,-99.0
135,6,-99.0
135,7,-99.0
135,8,-99.0
135,9,-99.0
135,10,-99.0
135,11,-99.0
135,12,-99.0
135,13,-99.0
135,14,-99.0
135,15,-99.0
135,16,-99.0
135,17,-99.0
135,18,-99.0
135,19,-99.0
135,20,-99.0
135,21,-99.0
135,22,-99.0
135,23,-99.0
135,24,-99.0
135,25,-99.0
135,26,-99.0
135,27,-99.0
135,28,-99.0
135,29,-99.0
135,30,-99.0
135,31,-99.0
135,32,-99.0
135,33,-99.0
135,34,-99.0
135,35,-99.0
135,36,-99.0
135,37,-99.0
135,38,-99.0
135,39,-99.0
135,40,-99.0
135,41,-99.0
135,42,-99.0
135,43,-99.0
135,44,-99.0
135,45,-99.0
135,46,-99.0
135,47,-99.0
135,48,-99.0
135,49,-99.0
135,50,-99.0
135,51,-99.0
135,52,-99.0
135,53,-99.0
135,54,-99.0
135,55,-99.0
135,56,-99.0
135,57,-99.0
135,58,-99.0
135,59,-99.0
135,60,-99.0
135,61,-99.0
135,62,-99.0
135,63,-99.0
135,64,-99.0
135,65,-99.0
135,66,-99.0
135,67,-99.0
135,68,-99.0
135,69,-99.0
135,70,-99.0
135,71,-99.0
135,72,-99.0
135,73,-99.0
135,74,-99.0
135,75,-99.0
135,76,-99.0
135,77,-99.0
135,78,-99.0
135,79,-99.0
135,80,-99.0
135,81,-99.0
135,82,-99.0
135,83,-99.0
135,84,-99.0
135,85,-99.0
135,86,-99.0
135,87,-99.0
135,88,-99.0
135,89,-99.0
135,90,-99.0
135,91,-99.0
135,92,-99.0
135,93,-99.0
135,94,-99.0
135,95,-99.0
135,96,-99.0
135,97,-99.0
135,98,-99.0
135,99,-99.0
135,100,-99.0
135,101,-99.0
135,102,-99.0
135,103,-99.0
135,104,-99.0
135,105,-99.0
135,106,-99.0
135,107,-99.0
135,108,-99.0
135,109,-99.0
135,110,-99.0
135,111,-99.0
135,112,-99.0
135,113,-99.0
135,114,-99.0
135,115,-99.0
135,116,-99.0
135,117,-99.0
135,118,-99.0
136,0,-99.0
136,1,-99.0
136,2,-99.0
136,3,-99.0
136,4,-99.0
136,5,-99.0
136,6,-99.0
136,7,-99.0
136,8,-99.0
136,9,-99.0
136,10,-99.0
136,11,-99.0
136,12,-99.0
136,13,-99.0
136,14,-99.0
136,15,-99.0
136,16,-99.0
136,17,-99.0
136,18,-99.0
136,19,-99.0
136,20,-99.0
136,21,-99.0
136,22,-99.0
136,23,-99.0
136,24,-99.0
136,25,-99.0
136,26,-99.0
136,27,-99.0
136,28,-99.0
136,29,-99.0
136,30,-99.0
136,31,-99.0
136,32,-99.0
136,33,-99.0
136,34,-99.0
136,35,-99.0
136,36,-99.0
136,37,-99.0
136,38,-99.0
136,39,-99.0
136,40,-99.0
136,41,-99.0
136,42,-99.0
136,43,-99.0
136,44,-99.0
136,45,-99.0
136,46,-99.0
136,47,-99.0
136,48,-99.0
136,49,-99.0
136,50,-99.0
136,51,-99.0
136,52,-99.0
136,53,-99.0
136,54,-99.0
136,55,-99.0
136,56,-99.0
136,57,-99.0
136,58,-99.0
136,59,-99.0
136,60,-99.0
136,61,-99.0
136,62,-99.0
136,63,-99.0
136,64,-99.0
136,65,-99.0
136,66,-99.0
136,67,-99.0
136,68,-99.0
136,69,-99.0
136,70,-99.0
136,71,-99.0
136,72,-99.0
136,73,-99.0
136,74,-99.0
136,75,-99.0
136,76,-99.0
136,77,-99.0
136,78,-99.0
136,79,-99.0
136,80,-99.0
136,81,-99.0
136,82,-99.0
136,83,-99.0
136,84,-99.0
136,85,-99.0
136,86,-99.0
136,87,-99.0
136,88,-99.0
136,89,-99.0
136,90,-99.0
136,91,-99.0
136,92,-99.0
136,93,-99.0
136,94,-99.0
136,95,-99.0
136,96,-99.0
136,97,-99.0
136,98,-99.0
136,99,-99.0
136,100,-99.0
136,101,-99.0
136,102,-99.0
136,103,-99.0
136,104,-99.0
136,105,-99.0
136,106,-99.0
136,107,-99.0
136,108,-99.0
136,109,-99.0
136,110,-99.0
136,111,-99.0
136,112,-99.0
136,113,-99.0
136,114,-99.0
136,115,-99.0
136,116,-99.0
136,117,-99.0
136,118,-99.0
137,0,-99.0
137,1,-99.0
137,2,-99.0
137,3,-99.0
137,4,-99.0
137,5,-99.0
137,6,-99.0
137,7,-99.0
137,8,-99.0
137,9,-99.0
137,10,-99.0
137,11,-99.0
137,12,-99.0
137,13,-99.0
137,14,-99.0
137,15,-99.0
137,16,-99.0
137,17,-99.0
137,18,-99.0
137,19,-99.0
137,20,-99.0
137,21,-99.0
137,22,-99.0
137,23,-99.0
137,24,-99.0
137,25,-99.0
137,26,-99.0
137,27,-99.0
137,28,-99.0
137,29,-99.0
137,30,-99.0
137,31,-99.0
137,32,-99.0
137,33,-99.0
137,34,-99.0
137,35,-99.0
137,36,-99.0
137,37,-99.0
137,38,-99.0
137,39,-99.0
137,40,-99.0
137,41,-99.0
137,42,-99.0
137,43,-99.0
137,44,-99.0
137,45,-99.0
137,46,-99.0
137,47,-99.0
137,48,-99.0
137,49,-99.0
137,50,-99.0
137,51,-99.0
137,52,-99.0
137,53,-99.0
137,54,-99.0
137,55,-99.0
137,56,-99.0
137,57,-99.0
137,58,-99.0
137,59,-99.0
137,60,-99.0
137,61,-99.0
137,62,-99.0
137,63,-99.0
137,64,-99.0
137,65,-99.0
137,66,-99.0
137,67,-99.0
137,68,-99.0
137,69,-99.0
137,70,-99.0
137,71,-99.0
137,72,-99.0
137,73,-99.0
137,74,-99.0
137,75,-99.0
137,76,-99.0
137,77,-99.0
137,78,-99.0
137,79,-99.0
137,80,-99.0
137,81,-99.0
137,82,-99.0
137,83,-99.0
137,84,-99.0
137,85,-99.0
137,86,-99.0
137,87,-99.0
137,88,-99.0
137,89,-99.0
137,90,-99.0
137,91,-99.0
137,92,-99.0
137,93,-99.0
137,94,-99.0
137,95,-99.0
137,96,-99.0
137,97,-99.0
137,98,-99.0
137,99,-99.0
137,100,-99.0
137,101,-99.0
137,102,-99.0
137,103,-99.0
137,104,-99.0
137,105,-99.0
137,106,-99.0
137,107,-99.0
137,108,-99.0
137,109,-99.0
137,110,-99.0
137,111,-99.0
137,112,-99.0
137,113,-99.0
137,114,-99.0
137,115,-99.0
137,116,-99.0
137,117,-99.0
137,118,-99.0
138,0,-99.0
138,1,-99.0
138,2,-99.0
138,3,-99.0
138,4,-99.0
138,5,-99.0
138,6,-99.0
138,7,-99.0
138,8,-99.0
138,9,-99.0
138,10,-99.0
138,11,-99.0
138,12,-99.0
138,13,-99.0
138,14,-99.0
138,15,-99.0
138,16,-99.0
138,17,-99.0
138,18,-99.0
138,19,-99.0
138,20,-99.0
138,21,-99.0
138,22,-99.0
138,23,-99.0
138,24,-99.0
138,25,-99.0
138,26,-99.0
138,27,-99.0
138,28,-99.0
138,29,-99.0
138,30,-99.0
138,31,-99.0
138,32,-99.0
138,33,-99.0
138,34,-99.0
138,35,-99.0
138,36,-99.0
138,37,-99.0
138,38,-99.0
138,39,-99.0
138,40,-99.0
138,41,-99.0
138,42,-99.0
138,43,-99.0
138,44,-99.0
138,45,-99.0
138,46,-99.0
138,47,-99.0
138,48,-99.0
138,49,-99.0
138,50,-99.0
138,51,-99.0
138,52,-99.0
138,53,-99.0
138,54,-99.0
138,55,-99.0
138,56,-99.0
138,57,-99.0
138,58,-99.0
138,59,-99.0
138,60,-99.0
138,61,-99.0
138,62,-99.0
138,63,-99.0
138,64,-99.0
138,65,-99.0
138,66,-99.0
138,67,-99.0
138,68,-99.0
138,69,-99.0
138,70,-99.0
138,71,-99.0
138,72,-99.0
138,73,-99.0
138,74,-99.0
138,75,-99.0
138,76,-99.0
138,77,-99.0
138,78,-99.0
138,79,-99.0
138,80,-99.0
138,81,-99.0
138,82,-99.0
138,83,-99.0
138,84,-99.0
138,85,-99.0
138,86,-99.0
138,87,-99.0
138,88,-99.0
138,89,-99.0
138,90,-99.0
138,91,-99.0
138,92,-99.0
138,93,-99.0
138,94,-99.0
138,95,-99.0
138,96,-99.0
138,97,-99.0
138,98,-99.0
138,99,-99.0
138,100,-99.0
138,101,-99.0
138,102,-99.0
138,103,-99.0
138,104,-99.0
138,105,-99.0
138,106,-99.0
138,107,-99.0
138,108,-99.0
138,109,-99.0
138,110,-99.0
138,111,-99.0
138,112,-99.0
138,113,-99.0
138,114,-99.0
138,115,-99.0
138,116,-99.0
138,117,-99.0
138,118,-99.0
139,0,-99.0
139,1,-99.0
139,2,-99.0
139,3,-99.0
139,4,-99.0
139,5,-99.0
139,6,-99.0
139,7,-99.0
139,8,-99.0
139,9,-99.0
139,10,-99.0
139,11,-99.0
139,12,-99.0
139,13,-99.0
139,14,-99.0
139,15,-99.0
139,16,-99.0
139,17,-99.0
139,18,-99.0
139,19,-99.0
139,20,-99.0
139,21,-99.0
139,22,-99.0
139,23,-99.0
139,24,-99.0
139,25,-99.0
139,26,-99.0
139,27,-99.0
139,28,-99.0
139,29,-99.0
139,30,-99.0
139,31,-99.0
139,32,-99.0
139,33,-99.0
139,34,-99.0
139,35,-99.0
139,36,-99.0
139,37,-99.0
139,38,-99.0
139,39,-99.0
139,40,-99.0
139,41,-99.0
139,42,-99.0
139,43,-99.0
139,44,-99.0
139,45,-99.0
139,46,-99.0
139,47,-99.0
139,48,-99.0
139,49,-99.0
139,50,-99.0
139,51,-99.0
139,52,-99.0
139,53,-99.0
139,54,-99.0
139,55,-99.0
139,56,-99.0
139,57,-99.0
139,58,-99.0
139,59,-99.0
139,60,-99.0
139,61,-99.0
139,62,-99.0
139,63,-99.0
139,64,-99.0
139,65,-99.0
139,66,-99.0
139,67,-99.0
139,68,-99.0
139,69,-99.0
139,70,-99.0
139,71,-99.0
139,72,-99.0
139,73,-99.0
139,74,-99.0
139,75,-99.0
139,76,-99.0
139,77,-99.0
139,78,-99.0
139,79,-99.0
139,80,-99.0
139,81,-99.0
139,82,-99.0
139,83,-99.0
139,84,-99.0
139,85,-99.0
139,86,-99.0
139,87,-99.0
139,88,-99.0
139,89,-99.0
139,90,-99.0
139,91,-99.0
139,92,-99.0
139,93,-99.0
139,94,-99.0
139,95,-99.0
139,96,-99.0
139,97,-99.0
139,98,-99.0
139,99,-99.0
139,100,-99.0
139,101,-99.0
139,102,-99.0
139,103,-99.0
139,104,-99.0
139,105,-99.0
139,106,-99.0
139,107,-99.0
139,108,-99.0
139,109,-99.0
139,110,-99.0
139,111,-99.0
139,112,-99.0
139,113,-99.0
139,114,-99.0
139,115,-99.0
139,116,-99.0
139,117,-99.0
139,118,-99.0
140,0,-99.0
140,1,-99.0
140,2,-99.0
140,3,-99.0
140,4,-99.0
140,5,-99.0
140,6,-99.0
140,7,-99.0
140,8,-99.0
140,9,-99.0
140,10,-99.0
140,11,-99.0
140,12,-99.0
140,13,-99.0
140,14,-99.0
140,15,-99.0
140,16,-99.0
140,17,-99.0
140,18,-99.0
140,19,-99.0
140,20,-99.0
140,21,-99.0
140,22,-99.0
140,23,-99.0
140,24,-99.0
140,25,-99.0
140,26,-99.0
140,27,-99.0
140,28,-99.0
140,29,-99.0
140,30,-99.0
140,31,-99.0
140,32,-99.0
140,33,-99.0
140,34,-99.0
140,35,-99.0
140,36,-99.0
140,37,-99.0
140,38,-99.0
140,39,-99.0
140,40,-99.0
140,41,-99.0
140,42,-99.0
140,43,-99.0
140,44,-99.0
140,45,-99.0
140,46,-99.0
140,47,-99.0
140,48,-99.0
140,49,-99.0
140,50,-99.0
140,51,-99.0
140,52,-99.0
140,53,-99.0
140,54,-99.0
140,55,-99.0
140,56,-99.0
140,57,-99.0
140,58,-99.0
140,59,-99.0
140,60,-99.0
140,61,-99.0
140,62,-99.0
140,63,-99.0
140,64,-99.0
140,65,-99.0
140,66,-99.0
140,67,-99.0
140,68,-99.0
140,69,-99.0
140,70,-99.0
140,71,-99.0
140,72,-99.0
140,73,-99.0
140,74,-99.0
140,75,-99.0
140,76,-99.0
140,77,-99.0
140,78,-99.0
140,79,-99.0
140,80,-99.0
140,81,-99.0
140,82,-99.0
140,83,-99.0
140,84,-99.0
140,85,-99.0
140,86,-99.0
140,87,-99.0
140,88,-99.0
140,89,-99.0
140,90,-99.0
140,91,-99.0
140,92,-99.0
140,93,-99.0
140,94,-99.0
140,95,-99.0
140,96,-99.0
140,97,-99.0
140,98,-99.0
140,99,-99.0
140,100,-99.0
140,101,-99.0
140,102,-99.0
140,103,-99.0
140,104,-99.0
140,105,-99.0
140,106,-99.0
140,107,-99.0
140,108,-99.0
140,109,-99.0
140,110,-99.0
140,111,-99.0
140,112,-99.0
140,113,-99.0
140,114,-99.0
140,115,-99.0
140,116,-99.0
140,117,-99.0
140,118,-99.0
141,0,-99.0
141,1,-99.0
141,2,-99.0
141,3,-99.0
141,4,-99.0
141,5,-99.0
141,6,-99.0
141,7,-99.0
141,8,-99.0
141,9,-99.0
141,10,-99.0
141,11,-99.0
141,12,-99.0
141,13,-99.0
141,14,-99.0
141,15,-99.0
141,16,-99.0
141,17,-99.0
141,18,-99.0
141,19,-99.0
141,20,-99.0
141,21,-99.0
141,22,-99.0
141,23,-99.0
141,24,-99.0
141,25,-99.0
141,26,-99.0
141,27,-99.0
141,28,-99.0
141,29,-99.0
141,30,-99.0
141,31,-99.0
141,32,-99.0
141,33,-99.0
141,34,-99.0
141,35,-99.0
141,36,-99.0
141,37,-99.0
141,38,-99.0
141,39,-99.0
141,40,-99.0
141,41,-99.0
141,42,-99.0
141,43,-99.0
141,44,-99.0
141,45,-99.0
141,46,-99.0
141,47,-99.0
141,48,-99.0
141,49,-99.0
141,50,-99.0
141,51,-99.0
141,52,-99.0
141,53,-99.0
141,54,-99.0
141,55,-99.0
141,56,-99.0
141,57,-99.0
141,58,-99.0
141,59,-99.0
141,60,-99.0
141,61,-99.0
141,62,-99.0
141,63,-99.0
141,64,-99.0
141,65,-99.0
141,66,-99.0
141,67,-99.0
141,68,-99.0
141,69,-99.0
141,70,-99.0
141,71,-99.0
141,72,-99.0
141,73,-99.0
141,74,-99.0
141,75,-99.0
141,76,-99.0
141,77,-99.0
141,78,-99.0
141,79,-99.0
141,80,-99.0
141,81,-99.0
141,82,-99.0
141,83,-99.0
141,84,-99.0
141,85,-99.0
141,86,-99.0
141,87,-99.0
141,88,-99.0
141,89,-99.0
141,90,-99.0
141,91,-99.0
141,92,-99.0
141,93,-99.0
141,94,-99.0
141,95,-99.0
141,96,-99.0
141,97,-99.0
141,98,-99.0
141,99,-99.0
141,100,-99.0
141,101,-99.0
141,102,-99.0
141,103,-99.0
141,104,-99.0
141,105,-99.0
141,106,-99.0
141,107,-99.0
141,108,-99.0
141,109,-99.0
141,110,-99.0
141,111,-99.0
141,112,-99.0
141,113,-99.0
141,114,-99.0
141,115,-99.0
141,116,-99.0
141,117,-99.0
141,118,-99.0
142,0,-99.0
142,1,-99.0
142,2,-99.0
142,3,-99.0
142,4,-99.0
142,5,-99.0
142,6,-99.0
142,7,-99.0
142,8,-99.0
142,9,-99.0
142,10,-99.0
142,11,-99.0
142,12,-99.0
142,13,-99.0
142,14,-99.0
142,15,-99.0
142,16,-99.0
142,17,-99.0
142,18,-99.0
142,19,-99.0
142,20,-99.0
142,21,-99.0
142,22,-99.0
142,23,-99.0
142,24,-99.0
142,25,-99.0
142,26,-99.0
142,27,-99.0
142,28,-99.0
142,29,-99.0
142,30,-99.0
142,31,-99.0
142,32,-99.0
142,33,-99.0
142,34,-99.0
142,35,-99.0
142,36,-99.0
142,37,-99.0
142,38,-99.0
142,39,-99.0
142,40,-99.0
142,41,-99.0
142,42,-99.0
142,43,-99.0
142,44,-99.0
142,45,-99.0
142,46,-99.0
142,47,-99.0
142,48,-99.0
142,49,-99.0
142,50,-99.0
142,51,-99.0
142,52,-99.0
142,53,-99.0
142,54,-99.0
142,55,-99.0
142,56,-99.0
142,57,-99.0
142,58,-99.0
142,59,-99.0
142,60,-99.0
142,61,-99.0
142,62,-99.0
142,63,-99.0
142,64,-99.0
142,65,-99.0
142,66,-99.0
142,67,-99.0
142,68,-99.0
142,69,-99.0
142,70,-99.0
142,71,-99.0
142,72,-99.0
142,73,-99.0
142,74,-99.0
142,75,-99.0
142,76,-99.0
142,77,-99.0
142,78,-99.0
142,79,-99.0
142,80,-99.0
142,81,-99.0
142,82,-99.0
142,83,-99.0
142,84,-99.0
142,85,-99.0
142,86,-99.0
142,87,-99.0
142,88,-99.0
142,89,-99.0
142,90,-99.0
142,91,-99.0
142,92,-99.0
142,93,-99.0
142,94,-99.0
142,95,-99.0
142,96,-99.0
142,97,-99.0
142,98,-99.0
142,99,-99.0
142,100,-99.0
142,101,-99.0
142,102,-99.0
142,103,-99.0
142,104,-99.0
142,105,-99.0
142,106,-99.0
142,107,-99.0
142,108,-99.0
142,109,-99.0
142,110,-99.0
142,111,-99.0
142,112,-99.0
142,113,-99.0
142,114,-99.0
142,115,-99.0
142,116,-99.0
142,117,-99.0
142,118,-99.0
143,0,-99.0
143,1,-99.0
143,2,-99.0
143,3,-99.0
143,4,-99.0
143,5,-99.0
143,6,-99.0
143,7,-99.0
143,8,-99.0
143,9,-99.0
143,10,-99.0
143,11,-99.0
143,12,-99.0
143,13,-99.0
143,14,-99.0
143,15,-99.0
143,16,-99.0
143,17,-99.0
143,18,-99.0
143,19,-99.0
143,20,-99.0
143,21,-99.0
143,22,-99.0
143,23,-99.0
143,24,-99.0
143,25,-99.0
143,26,-99.0
143,27,-99.0
143,28,-99.0
143,29,-99.0
143,30,-99.0
143,31,-99.0
143,32,-99.0
143,33,-99.0
143,34,-99.0
143,35,-99.0
143,36,-99.0
143,37,-99.0
143,38,-99.0
143,39,-99.0
143,40,-99.0
143,41,-99.0
143,42,-99.0
143,43,-99.0
143,44,-99.0
143,45,-99.0
143,46,-99.0
143,47,-99.0
143,48,-99.0
143,49,-99.0
143,50,-99.0
143,51,-99.0
143,52,-99.0
143,53,-99.0
143,54,-99.0
143,55,-99.0
143,56,-99.0
143,57,-99.0
143,58,-99.0
143,59,-99.0
143,60,-99.0
143,61,-99.0
143,62,-99.0
143,63,-99.0
143,64,-99.0
143,65,-99.0
143,66,-99.0
143,67,-99.0
143,68,-99.0
143,69,-99.0
143,70,-99.0
143,71,-99.0
143,72,-99.0
143,73,-99.0
143,74,-99.0
143,75,-99.0
143,76,-99.0
143,77,-99.0
143,78,-99.0
143,79,-99.0
143,80,-99.0
143,81,-99.0
143,82,-99.0
143,83,-99.0
143,84,-99.0
143,85,-99.0
143,86,-99.0
143,87,-99.0
143,88,-99.0
143,89,-99.0
143,90,-99.0
143,91,-99.0
143,92,-99.0
143,93,-99.0
143,94,-99.0
143,95,-99.0
143,96,-99.0
143,97,-99.0
143,98,-99.0
143,99,-99.0
143,100,-99.0
143,101,-99.0
143,102,-99.0
143,103,-99.0
143,104,-99.0
143,105,-99.0
143,106,-99.0
143,107,-99.0
143,108,-99.0
143,109,-99.0
143,110,-99.0
143,111,-99.0
143,112,-99.0
143,113,-99.0
143,114,-99.0
143,115,-99.0
143,116,-99.0
143,117,-99.0
143,118,-99.0
144,0,-99.0
144,1,-99.0
144,2,-99.0
144,3,-99.0
144,4,-99.0
144,5,-99.0
144,6,-99.0
144,7,-99.0
144,8,-99.0
144,9,-99.0
144,10,-99.0
144,11,-99.0
144,12,-99.0
144,13,-99.0
144,14,-99.0
144,15,-99.0
144,16,-99.0
144,17,-99.0
144,18,-99.0
144,19,-99.0
144,20,-99.0
144,21,-99.0
144,22,-99.0
144,23,-99.0
144,24,-99.0
144,25,-99.0
144,26,-99.0
144,27,-99.0
144,28,-99.0
144,29,-99.0
144,30,-99.0
144,31,-99.0
144,32,-99.0
144,33,-99.0
144,34,-99.0
144,35,-99.0
144,36,-99.0
144,37,-99.0
144,38,-99.0
144,39,-99.0
144,40,-99.0
144,41,-99.0
144,42,-99.0
144,43,-99.0
144,44,-99.0
144,45,-99.0
144,46,-99.0
144,47,-99.0
144,48,-99.0
144,49,-99.0
144,50,-99.0
144,51,-99.0
144,52,-99.0
144,53,-99.0
144,54,-99.0
144,55,-99.0
144,56,-99.0
144,57,-99.0
144,58,-99.0
144,59,-99.0
144,60,-99.0
144,61,-99.0
144,62,-99.0
144,63,-99.0
144,64,-99.0
144,65,-99.0
144,66,-99.0
144,67,-99.0
144,68,-99.0
144,69,-99.0
144,70,-99.0
144,71,-99.0
144,72,-99.0
144,73,-99.0
144,74,-99.0
144,75,-99.0
144,76,-99.0
144,77,-99.0
144,78,-99.0
144,79,-99.0
144,80,-99.0
144,81,-99.0
144,82,-99.0
144,83,-99.0
144,84,-99.0
144,85,-99.0
144,86,-99.0
144,87,-99.0
144,88,-99.0
144,89,-99.0
144,90,-99.0
144,91,-99.0
144,92,-99.0
144,93,-99.0
144,94,-99.0
144,95,-99.0
144,96,-99.0
144,97,-99.0
144,98,-99.0
144,99,-99.0
144,100,-99.0
144,101,-99.0
144,102,-99.0
144,103,-99.0
144,104,-99.0
144,105,-99.0
144,106,-99.0
144,107,-99.0
144,108,-99.0
144,109,-99.0
144,110,-99.0
144,111,-99.0
144,112,-99.0
144,113,-99.0
144,114,-99.0
144,115,-99.0
144,116,-99.0
144,117,-99.0
144,118,-99.0
145,0,-99.0
145,1,-99.0
145,2,-99.0
145,3,-99.0
145,4,-99.0
145,5,-99.0
145,6,-99.0
145,7,-99.0
145,8,-99.0
145,9,-99.0
145,10,-99.0
145,11,-99.0
145,12,-99.0
145,13,-99.0
145,14,-99.0
145,15,-99.0
145,16,-99.0
145,17,-99.0
145,18,-99.0
145,19,-99.0
145,20,-99.0
145,21,-99.0
145,22,-99.0
145,23,-99.0
145,24,-99.0
145,25,-99.0
145,26,-99.0
145,27,-99.0
145,28,-99.0
145,29,-99.0
145,30,-99.0
145,31,-99.0
145,32,-99.0
145,33,-99.0
145,34,-99.0
145,35,-99.0
145,36,-99.0
145,37,-99.0
145,38,-99.0
145,39,-99.0
145,40,-99.0
145,41,-99.0
145,42,-99.0
145,43,-99.0
145,44,-99.0
145,45,-99.0
145,46,-99.0
145,47,-99.0
145,48,-99.0
145,49,-99.0
145,50,-99.0
145,51,-99.0
145,52,-99.0
145,53,-99.0
145,54,-99.0
145,55,-99.0
145,56,-99.0
145,57,-99.0
145,58,-99.0
145,59,-99.0
145,60,-99.0
145,61,-99.0
145,62,-99.0
145,63,-99.0
145,64,-99.0
145,65,-99.0
145,66,-99.0
145,67,-99.0
145,68,-99.0
145,69,-99.0
145,70,-99.0
145,71,-99.0
145,72,-99.0
145,73,-99.0
145,74,-99.0
145,75,-99.0
145,76,-99.0
145,77,-99.0
145,78,-99.0
145,79,-99.0
145,80,-99.0
145,81,-99.0
145,82,-99.0
145,83,-99.0
145,84,-99.0
145,85,-99.0
145,86,-99.0
145,87,-99.0
145,88,-99.0
145,89,-99.0
145,90,-99.0
145,91,-99.0
145,92,-99.0
145,93,-99.0
145,94,-99.0
145,95,-99.0
145,96,-99.0
145,97,-99.0
145,98,-99.0
145,99,-99.0
145,100,-99.0
145,101,-99.0
145,102,-99.0
145,103,-99.0
145,104,-99.0
145,105,-99.0
145,106,-99.0
145,107,-99.0
145,108,-99.0
145,109,-99.0
145,110,-99.0
145,111,-99.0
145,112,-99.0
145,113,-99.0
145,114,-99.0
145,115,-99.0
145,116,-99.0
145,117,-99.0
145,118,-99.0
146,0,-99.0
146,1,-99.0
146,2,-99.0
146,3,-99.0
146,4,-99.0
146,5,-99.0
146,6,-99.0
146,7,-99.0
146,8,-99.0
146,9,-99.0
146,10,-99.0
146,11,-99.0
146,12,-99.0
146,13,-99.0
146,14,-99.0
146,15,-99.0
146,16,-99.0
146,17,-99.0
146,18,-99.0
146,19,-99.0
146,20,-99.0
146,21,-99.0
146,22,-99.0
146,23,-99.0
146,24,-99.0
146,25,-99.0
146,26,-99.0
146,27,-99.0
146,28,-99.0
146,29,-99.0
146,30,-99.0
146,31,-99.0
146,32,-99.0
146,33,-99.0
146,34,-99.0
146,35,-99.0
146,36,-99.0
146,37,-99.0
146,38,-99.0
146,39,-99.0
146,40,-99.0
146,41,-99.0
146,42,-99.0
146,43,-99.0
146,44,-99.0
146,45,-99.0
146,46,-99.0
146,47,-99.0
146,48,-99.0
146,49,-99.0
146,50,-99.0
146,51,-99.0
146,52,-99.0
146,53,-99.0
146,54,-99.0
146,55,-99.0
146,56,-99.0
146,57,-99.0
146,58,-99.0
146,59,-99.0
146,60,-99.0
146,61,-99.0
146,62,-99.0
146,63,-99.0
146,64,-99.0
146,65,-99.0
146,66,-99.0
146,67,-99.0
146,68,-99.0
146,69,-99.0
146,70,-99.0
146,71,-99.0
146,72,-99.0
146,73,-99.0
146,74,-99.0
146,75,-99.0
146,76,-99.0
146,77,-99.0
146,78,-99.0
146,79,-99.0
146,80,-99.0
146,81,-99.0
146,82,-99.0
146,83,-99.0
146,84,-99.0
146,85,-99.0
146,86,-99.0
146,87,-99.0
146,88,-99.0
146,89,-99.0
146,90,-99.0
146,91,-99.0
146,92,-99.0
146,93,-99.0
146,94,-99.0
146,95,-99.0
146,96,-99.0
146,97,-99.0
146,98,-99.0
146,99,-99.0
146,100,-99.0
146,101,-99.0
146,102,-99.0
146,103,-99.0
146,104,-99.0
146,105,-99.0
146,106,-99.0
146,107,-99.0
146,108,-99.0
146,109,-99.0
146,110,-99.0
146,111,-99.0
146,112,-99.0
146,113,-99.0
146,114,-99.0
146,115,-99.0
146,116,-99.0
146,117,-99.0
146,118,-99.0
147,0,-99.0
147,1,-99.0
147,2,-99.0
147,3,-99.0
147,4,-99.0
147,5,-99.0
147,6,-99.0
147,7,-99.0
147,8,-99.0
147,9,-99.0
147,10,-99.0
147,11,-99.0
147,12,-99.0
147,13,-99.0
147,14,-99.0
147,15,-99.0
147,16,-99.0
147,17,-99.0
147,18,-99.0
147,19,-99.0
147,20,-99.0
147,21,-99.0
147,22,-99.0
147,23,-99.0
147,24,-99.0
147,25,-99.0
147,26,-99.0
147,27,-99.0
147,28,-99.0
147,29,-99.0
147,30,-99.0
147,31,-99.0
147,32,-99.0
147,33,-99.0
147,34,-99.0
147,35,-99.0
147,36,-99.0
147,37,-99.0
147,38,-99.0
147,39,-99.0
147,40,-99.0
147,41,-99.0
147,42,-99.0
147,43,-99.0
147,44,-99.0
147,45,-99.0
147,46,-99.0
147,47,-99.0
147,48,-99.0
147,49,-99.0
147,50,-99.0
147,51,-99.0
147,52,-99.0
147,53,-99.0
147,54,-99.0
147,55,-99.0
147,56,-99.0
147,57,-99.0
147,58,-99.0
147,59,-99.0
147,60,-99.0
147,61,-99.0
147,62,-99.0
147,63,-99.0
147,64,-99.0
147,65,-99.0
147,66,-99.0
147,67,-99.0
147,68,-99.0
147,69,-99.0
147,70,-99.0
147,71,-99.0
147,72,-99.0
147,73,-99.0
147,74,-99.0
147,75,-99.0
147,76,-99.0
147,77,-99.0
147,78,-99.0
147,79,-99.0
147,80,-99.0
147,81,-99.0
147,82,-99.0
147,83,-99.0
147,84,-99.0
147,85,-99.0
147,86,-99.0
147,87,-99.0
147,88,-99.0
147,89,-99.0
147,90,-99.0
147,91,-99.0
147,92,-99.0
147,93,-99.0
147,94,-99.0
147,95,-99.0
147,96,-99.0
147,97,-99.0
147,98,-99.0
147,99,-99.0
147,100,-99.0
147,101,-99.0
147,102,-99.0
147,103,-99.0
147,104,-99.0
147,105,-99.0
