Dist_Name,Percent_Flooded_Area,Parmanent_Water,Corrected_Percent_Flooded_Area,Latitude,Longitude,Rainfall (mm/hr)
Aligarh,1.93292949,0.006094499,1.926834991,27.8761073,78.13581531245276,2.0084641505491166e-07
Kasganj,11.5492555,0.061598326,11.48765717,27.88422635,78.63387553623119,1.4846228940000384e-38
Mathura,4.807455013,0.0,4.807455013,27.633333,77.583333,-3.299250636613595e+35
Shrawasti,7.721578816,0.028878669,7.692700147,19.1558325,72.8403354,77.27196502685547
Sitapur,3.400453125,0.025174919,3.375278206,27.502674749999997,80.833513937751,3.114640503125489e+24
Hathras,1.329597887,0.0,1.329597887,27.5724324,78.11162088731544,-0.0222274046391248
Etah,1.185341675,0.000451786,1.184889889,27.5550357,78.59922214449577,-2.253718000437688e-21
Hardoi,4.375049349,0.028511914,4.346537435,27.336997750000002,80.09982319183257,0.0
Farrukhabad,6.314129092,0.099039455,6.215089637,27.43620025,79.48947783586553,0.0
Firozabad,4.216316792,0.0,4.216316792,27.178397150000002,78.38936471833091,-2.253718000437688e-21
Siddharthnagar,13.40492833,0.022007889,13.38292044,27.251172349999997,82.87165278078035,3.163142317763481e+29
Mainpuri,3.043030701,0.0,3.043030701,27.20930715,79.06253691568566,-1.2316753823961093e-29
Mahrajganj,3.336576576,0.082956237,3.253620339,27.18372625,83.4917300746657,4.6669547199433694e+33
Agra,4.133356464,0.10192976,4.031426704,27.1752554,78.0098161,-0.0222274046391248
Gonda,2.9367264,0.067902889,2.868823511,27.1103723,81.92389055909715,1.0452081352396732e-22
Bara Banki,3.016814521,0.151297728,2.865516793,26.9013312,81.2151601,3.0578459296015893e+27
Kushinagar,4.446808531,0.238357002,4.208451529,26.92426115,83.83244650333145,8.329815801056609e-24
Kannauj,3.637205694,0.028212116,3.608993578,26.9986675,79.69279463324783,0.0
Lucknow,1.996226278,0.00696436,1.989261918,26.8381,80.9346001,-3.0415148498378314e-27
Basti,4.958766648,0.322726847,4.636039801,27.25,83.0,11291536130048.0
Gorakhpur,10.44474452,0.35299449,10.09175003,26.6677977,83.364233378331,0.0017090514302253
Sant Kabir Nagar,6.190358252,0.19440129,5.995956962,26.755082,83.03985451976092,11291536130048.0
Unnao,3.590127624,0.07773585,3.512391774,26.5673264,80.61981926788883,-1.8106033123799133e-38
Etawah,8.738456012,0.23711024,8.501345772,26.715562900000002,79.09170983360895,-1.2316753823961093e-29
Kanpur Nagar,5.234616541,0.360877047,4.873739494,26.4410107,80.26528025980129,7.179728166162303e-12
Auraiya,6.808487542,0.145826885,6.662660657,26.65582145,79.51607566959635,0.0
Faizabad,4.054677701,0.247188018,3.807489683,26.75,82.0,1.0452081352396732e-22
Kanpur Dehat,3.309974643,0.222688571,3.087286072,26.45856395,79.85480520543226,0.0
Deoria,7.998150162,0.303328624,7.694821538,26.423991100000002,83.7638577758042,8.329815801056609e-24
Sultanpur,4.349309327,0.002008734,4.347300593,26.260473150000003,82.23805321467546,1.1566083458449863e+30
Ambedkar Nagar,3.80490503,0.342207082,3.462697948,26.40459405,82.60651543340809,1982256256122880.0
Rae Bareli,5.209973941,0.023735469,5.186238472,26.25,81.25,3.0578459296015893e+27
Jalaun,5.196857221,0.392709551,4.80414767,26.104863299999998,79.39191362484078,0.0
Azamgarh,6.067454778,0.055490347,6.011964431,26.023639000000003,83.02931045602446,11291536130048.0
Mau,4.820667589,0.274573764,4.546093825,26.03909045,83.49858462133619,4.6669547199433694e+33
Fatehpur,6.194245238,0.497518236,5.696727002,25.8348023,80.91545468512774,-3.0415148498378314e-27
Ballia,14.2259764,0.925904877,13.30007152,25.87495945,84.12103292973015,964643782656.0
Jaunpur,4.255610411,0.012266083,4.243344328,25.7967065,82.4888992436659,1982256256122880.0
Jhansi,2.23315222,0.409255286,1.823896934,25.529855,78.65278023546288,1.4846228940000384e-38
Banda,6.835722082,0.522039626,6.313682456,47.1220366,17.7795783,1.9392791426107667e-27
Ghazipur,9.244698358,0.864783267,8.379915091,25.60348625,83.50758884009142,4.6669547199433694e+33
Kaushambi,5.838259619,0.615851316,5.222408303,25.5342456,81.44935673966953,3.468497734346998e+17
Prayagraj,8.8123858,0.784955122,8.027430678,25.4381302,81.8338005,2.7084894955228117e+29
Varanasi,4.599652222,0.883647796,3.716004426,25.3356491,83.0076292,11291536130048.0
Chitrakoot,2.917583682,0.454897641,2.462686041,25.21713895,81.10459272134409,-3.0415148498378314e-27
Chandauli,8.940225734,1.049386239,7.890839495,25.125695049999997,83.24946012689054,75360768.0
Bhadohi,12.0892717,1.079228201,11.0100435,25.424304,82.4883922872558,1982256256122880.0
Mirzapur,4.158753681,1.473547713,2.685205968,24.9316896,82.62801628419575,106.43994140625
Lalitpur,1.497263878,1.506086959,0.008823081,24.6999688,78.51861997577222,-3.0296136169608203e-21
Sonbhadra,2.644815378,2.70977361,0.064958232,24.4148159,83.0637516718631,3.880944440200257e-31
Amethi,2.870234132,0.0,2.870234132,26.346274049999998,81.62520390649198,2.7084894955228117e+29
Ghaziabad,2.474121961,0.0,2.474121961,28.7678881,77.46066723508514,-3.299250636613595e+35
Sambhal,2.052578084,0.044450144,2.00812794,28.6187267,78.5508909140845,-2.253718000437688e-21
Mahoba,0.539052412,0.300865401,0.238187011,25.36159385,79.70601096636403,0.0
Saharanpur,2.705190205,0.020060771,2.685129434,29.9856799,77.50406459058038,-3.299250636613595e+35
Bijnor,3.55139876,0.063788983,3.487609777,29.4074203,78.48214063370122,-2.253718000437688e-21
Muzaffarnagar,1.484914141,0.003804991,1.48110915,29.44969785,77.74293325807088,5.087290760466388e-38
Baghpat,4.30209073,0.0,4.30209073,28.97024845,77.3341671760283,8.986377360997722e-05
Meerut,3.284379909,0.007909836,3.276470073,28.9963296,77.7061915,5.087290760466388e-38
Moradabad,3.838687956,0.0,3.838687956,28.879655300000003,78.80953353954959,1.4846228940000384e-38
Rampur,4.515924008,0.0,4.515924008,28.7934728,79.18458064228349,-1.7167601433325241e-13
Shamli,1.857718186,0.0,1.857718186,29.4976372,77.34722114724295,8.986377360997722e-05
Balrampur,4.434421195,0.059511194,4.374910001,23.628257599999998,83.48109161894322,-160074504863744.0
Hamirpur,6.709509044,0.665130154,6.04437889,25.75,80.0,0.0
Pratapgarh,3.66688256,0.018238429,3.648644131,25.75,81.75,2.7084894955228117e+29
Uttarkashi,0.450692495,0.082932117,0.367760378,30.9635733,78.63625207073864,1.4846228940000384e-38
Chamoli,1.044647093,0.05612071,0.988526383,30.49859555,79.61905372220383,0.0
Dehradun,1.565549733,0.084799737,1.480749996,30.49981565,77.86254573947093,5.087290760466388e-38
Tehri Garhwal,1.072103335,0.531062216,0.541041119,30.465818050000003,78.48373488309977,-2.253718000437688e-21
Rudraprayag,1.443384607,0.040330005,1.403054602,30.49158345,79.03660667712487,-1.2316753823961093e-29
Pithoragarh,0.525534276,0.108953862,0.416580414,30.126497450000002,80.48169891016147,-1.8106033123799133e-38
Bageshwar,0.57268385,0.001914048,0.570769802,30.0087902,79.92801830528973,0.0
Hardwar,2.049997612,0.174571933,1.875425679,29.9384473,78.1452985,2.0084641505491166e-07
Garhwal,1.014386007,0.69594354,0.318442467,30.25,79.333333,-1.7167601433325241e-13
"Almora
",0.649027255,0.000454012,0.648573243,29.70265095,79.43263182057746,0.0
Nainital,0.775389314,0.026065252,0.749324062,29.29499495,79.41625112686134,0.0
Champawat,1.472908997,0.256522301,1.216386696,29.235032,80.10230681491865,0.0
Udham Singh Nagar,2.061876849,0.785339181,1.276537668,29.04783135,79.43261636543795,0.0
South Twenty Four Pargan*,17.30461094,7.77866316,9.52594778,,,
Darjiling,2.014600116,0.096238867,1.918361249,26.75,88.25,5.306464889781126e+22
Jalpaiguri,4.914165317,0.3463879,4.567777417,26.62628045,88.73344851670664,2.3834214149041015e-19
Dakshin Dinajpur,3.854366613,0.005980479,3.848386134,25.385806950000003,88.50633619999999,610504640.0
Maldah,11.77624381,2.419208171,9.357035639,25.09770975,88.12617134920436,-5.464820609659699e+16
Murshidabad,11.63868869,1.234154397,10.40453429,24.1745993,88.2721335,-5.464820609659699e+16
Birbhum,4.557102699,0.073826304,4.483276395,24.06215315,87.69828228934051,1.222997514808732e+22
Nadia,10.67147424,0.744726558,9.926747682,23.4847374,88.55670673333935,-2.5895033218790348e+33
Purba Bardhaman,8.794297365,0.24975544,8.544541925,23.388408849999998,87.96067626428223,-2.081393918422761e-24
Puruliya,0.817297747,0.509342358,0.307955389,23.333333,86.416667,-4.5843328929534057e-17
Bankura,1.837666654,0.435897763,1.401768891,23.132376999999998,87.20819250835955,1.1636688041846184e-32
North Twenty Four Pargan*,18.6648469,7.43925593,11.22559097,,,
Hooghly,9.728119034,0.332437756,9.395681278,22.90994025,88.01208246766723,-2.081393918422761e-24
Medinipur West,7.838525951,0.025978003,7.812547948,22.4207025,87.3269963,1.1636688041846184e-32
Howrah,22.79593904,3.23081923,19.56511981,22.5736296,88.3251045,-5.464820609659699e+16
Kolkata,12.06523072,10.21461453,1.85061619,22.5726459,88.3638953,-5.464820609659699e+16
Purba Medinipur,17.52355839,2.04670632,15.47685207,22.0648451,87.83775864690253,1.222997514808732e+22
Alipurduar,4.056971682,0.017650059,4.039321623,26.4851573,89.5246926,2.1966823258988094e+25
Paschim Bardhaman,2.156244683,0.422563785,1.733680898,23.600297849999997,87.30413008873047,1.1636688041846184e-32
Kalimpong,1.209230259,0.250831636,0.958398623,27.0702869,88.4723676,610504640.0
Jhargram,1.847517048,0.072751655,1.774765393,22.4538505,86.9949477,1.5319092342372015e-37
Cooch Behar,7.872524259,0.371070198,7.501454061,26.2559197,89.42011428381527,2.1966823258988094e+25
Uttar Dinajpur,6.673772935,0.007231452,6.666541483,25.8721428,87.9619860446771,-184461.0
Thiruvallur,2.527745598,2.390831933,0.136913665,13.25376185,80.0562572426388,1.2116217036249707e+21
Chennai,4.645634657,1.072848464,3.572786193,13.0836939,80.270186,400722663309312.0
Krishnagiri,1.019903242,0.155619892,0.86428335,12.5188835,78.2206536,-1.6477638031109233e+34
Tiruvannamalai,1.068840485,0.111931507,0.956908978,12.2343228,79.0761989,-1811.195556640625
Dharmapuri,0.764553583,0.519672081,0.244881502,12.14561305,78.11322171666458,3.993596720133753e+28
Salem,1.698807354,0.995995874,0.70281148,44.9391565,-123.033121,-550883456.0
Erode,1.28966656,0.635350328,0.654316232,11.49052815,77.35052739885393,1.088994361920267e+35
The Nilgiris,0.41168295,0.339577292,0.072105658,11.4,76.7,1.2689630773266784e-27
Namakkal,0.411626715,0.022086664,0.389540051,11.303388949999999,78.1186040211884,3.993596720133753e+28
Perambalur,0.714228873,0.002767237,0.711461636,11.2356695,78.8688353,1.8607862149201948e-18
Coimbatore,0.519629022,0.20279264,0.316836382,11.0018115,76.9628425,-2.273170714162109e-11
Tiruchirappalli,2.799798931,0.030082563,2.769716368,10.804973,78.6870296,1.8607862149201948e-18
Ariyalur,2.450977499,0.08746038,2.363517119,11.1530559,79.25857973608959,1.4195016949402524e-18
Tiruppur,0.635364224,0.084088984,0.55127524,10.791526650000002,77.53254662905589,-3.079760117994861e-33
Thanjavur,6.402076626,0.139785443,6.262291183,10.65903695,79.20142776213416,1.4195016949402524e-18
Karur,1.785192578,0.062914047,1.722278531,10.821767099999999,78.38286541157868,-5340169216.0
Thiruvarur,2.20727188,0.026905003,2.180366877,10.6878621,79.49794371209825,-37159706624.0
Dindigul,0.458409501,0.079067201,0.3793423,10.425689649999999,77.815663999998,1.9539304896287743e-10
Madurai,1.022103303,0.009182441,1.012920862,9.9261153,78.1140983,3.993596720133753e+28
Theni,0.346368373,0.314606199,0.031762174,9.86925575,77.42229738345591,-3.079760117994861e-33
Virudhunagar,1.881503151,0.022872843,1.858630308,9.4926289,77.86318306460637,1.9539304896287743e-10
Thoothukkudi,0.991755053,1.009030229,0.017275176,8.756745200000001,78.07975266019861,3.993596720133753e+28
Kanniyakumari,0.216023548,0.214453049,0.001570499,8.327981399999999,77.35411726732715,1.088994361920267e+35
Viluppuram,2.829205267,0.250109562,2.579095705,12.11669665,79.59892355244544,-37159706624.0
Cuddalore,6.561569456,0.689771711,5.871797745,11.52020705,79.33963564750636,1.4195016949402524e-18
Pudukkottai,0.699430563,0.085746267,0.613684296,10.5,78.833333,1.8607862149201948e-18
Sivaganga,1.984480953,0.051279472,1.933201481,9.8486881,78.4870461,-5340169216.0
Ramanathapuram,3.269130248,1.290662657,1.978467591,9.5205576,78.51846345155016,-5340169216.0
Nagapattinam,12.49792911,4.028133598,8.469795512,10.60262025,79.7619347994777,-3.0025842289952146e-17
Kallakurichi,1.726935239,0.016931089,1.71000415,11.79468465,79.03882106200822,-1811.195556640625
Tenkasi,0.457961738,0.050554592,0.407407146,8.9560546,77.3058504,1.088994361920267e+35
Tirunelveli,0.61478851,0.622191008,0.007402498,8.7012203,77.5792694,-3.079760117994861e-33
Vellore,0.459638695,0.021681234,0.437957461,12.9021849,79.06110398623842,-1811.195556640625
Ranipet,1.50587668,0.142824545,1.363052135,12.9292452,79.3321712,1.4195016949402524e-18
Tirupathur,0.890009742,0.007876167,0.882133575,12.490898,78.564709,-5340169216.0
Kancheepuram,2.694220448,0.935998334,1.758222114,12.87960515,79.70427615297989,-3.0025842289952146e-17
Chengalpattu,4.817890104,2.065380723,2.752509381,12.6840886,79.9836371,1.2116217036249707e+21
